ItemId,sentiment_analysis,Developer,ReleaseYear
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,1,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,0,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
8870,2,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
368230,0,"Noio,Licorice",2015.0
368230,2,"Noio,Licorice",2015.0
368230,2,"Noio,Licorice",2015.0
368230,2,"Noio,Licorice",2015.0
368230,0,"Noio,Licorice",2015.0
368230,2,"Noio,Licorice",2015.0
368230,2,"Noio,Licorice",2015.0
368230,2,"Noio,Licorice",2015.0
368230,2,"Noio,Licorice",2015.0
368230,2,"Noio,Licorice",2015.0
368230,2,"Noio,Licorice",2015.0
368230,0,"Noio,Licorice",2015.0
368230,2,"Noio,Licorice",2015.0
33930,2,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,0,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,0,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,0,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,0,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,0,Bohemia Interactive,2010.0
33930,0,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,1,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,0,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
33930,2,Bohemia Interactive,2010.0
359320,0,Desconocido,
359320,1,Desconocido,
359320,0,Desconocido,
359320,2,Desconocido,
359320,0,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,0,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,0,Desconocido,
359320,0,Desconocido,
359320,2,Desconocido,
359320,1,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,1,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,1,Desconocido,
359320,2,Desconocido,
359320,1,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,2,Desconocido,
359320,0,Desconocido,
359320,0,Desconocido,
219640,2,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,0,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,0,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,0,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,0,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,0,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,0,Torn Banner Studios,2012.0
219640,0,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,0,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,0,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,1,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
219640,2,Torn Banner Studios,2012.0
